title,url,field,source_file,possibly_broken
Stanford SHTEM Summer Internships,https://compression.stanford.edu/outreach/shtem-summer-internships-high-schoolers-and-community-college-students,url,manual-pdf-opportunities.json,NO
NASA SEES High School Summer Intern Program,https://www.csr.utexas.edu/education-outreach/high-school-internships/sees/,url,manual-pdf-opportunities.json,NO
Idaho National Laboratory High School Internship,https://inl.gov/inl-initiatives/education/high-school-internship-program,url,manual-pdf-opportunities.json,NO
Science & Engineering Apprenticeship Program (SEAP),https://navalsteminterns.us/seap,url,manual-pdf-opportunities.json,NO
Fermilab TARGET Program,https://internships.fnal.gov/target/,url,manual-pdf-opportunities.json,NO
Sandia National Laboratories High School Internship,https://www.sandia.gov/careers/students_postdocs/internships/#high-school,url,manual-pdf-opportunities.json,NO
Oak Ridge National Laboratory Internship,https://www.ornl.gov/careers/students,url,manual-pdf-opportunities.json,NO
Lawrence Livermore National Laboratory Internship,https://www.llnl.gov/careers/students-and-postdocs/internships,url,manual-pdf-opportunities.json,NO
Argonne National Laboratory Internship,https://www.anl.gov/education/undergraduate-graduate-student-programs,url,manual-pdf-opportunities.json,NO
American University Summer Programs,https://www.american.edu/spexs/precollege/,url,manual-pdf-opportunities.json,NO
Babson College Summer Study,https://www.babson.edu/academics/executive-and-enterprise-education/babson-academy/,url,manual-pdf-opportunities.json,NO
Boston University Summer Programs,https://www.bu.edu/summer/high-school-programs/,url,manual-pdf-opportunities.json,NO
Brandeis University Precollege Programs,https://www.brandeis.edu/summer/,url,manual-pdf-opportunities.json,NO
Brown University Pre-College Programs,https://precollege.brown.edu/,url,manual-pdf-opportunities.json,NO
UCLA Summer Programs,https://www.summer.ucla.edu,url,manual-pdf-opportunities.json,NO
UCLA Game Lab Summer Institute,https://games.ucla.edu/gamelab/,url,manual-pdf-opportunities.json,NO
UC San Diego Summer Programs,https://extension.ucsd.edu/,url,manual-pdf-opportunities.json,NO
Carleton College Liberal Arts Experience (CLAE),https://www.carleton.edu/summer/clae/,url,manual-pdf-opportunities.json,NO
Carnegie Mellon University Pre-College,https://www.cmu.edu/pre-college/,url,manual-pdf-opportunities.json,NO
University of Chicago Summer Programs,https://summer.uchicago.edu,url,manual-pdf-opportunities.json,NO
Columbia University Summer High School Program,https://www.ce.columbia.edu/high-school,url,manual-pdf-opportunities.json,NO
Cornell University Summer Programs,https://www.sce.cornell.edu/sc/,url,manual-pdf-opportunities.json,NO
Harvard University Summer Programs,https://www.summer.harvard.edu/high-school-programs,url,manual-pdf-opportunities.json,NO
Johns Hopkins Center for Talented Youth,https://cty.jhu.edu/,url,manual-pdf-opportunities.json,NO
MIT Summer Programs,https://web.mit.edu/summerprograms/,url,manual-pdf-opportunities.json,NO
Stanford University Summer College,https://summerinstitutes.spcs.stanford.edu/,url,manual-pdf-opportunities.json,NO
Research Science Institute (RSI),https://www.cee.org/programs/rsi,url,manual-pdf-opportunities.json,NO
NASA High School Aerospace Scholars,https://www.nasa.gov/learning-resources/nasa-high-school-aerospace-scholars/,url,manual-pdf-opportunities.json,NO
Telluride Association Summer Program (TASP),https://www.tellurideassociation.org/high-school-students/tasp/,url,manual-pdf-opportunities.json,NO
Boston University Summer Challenge Program,https://www.bu.edu/summer/high-school-programs/summer-challenge,url,manual-pdf-opportunities.json,NO
Carleton College Liberal Arts Experience,https://apps.carleton.edu/summer/clae/,url,manual-pdf-opportunities.json,NO
Telluride Association Summer Program (TASP),https://www.tellurideassociation.org/programs/high_school_students/tasp/,url,manual-pdf-opportunities.json,NO
Academic Study Associates/Summerfuel,https://www.asaprograms.com,url,manual-pdf-opportunities.json,NO
Summer Institute for the Gifted,https://www.giftedstudy.com,url,manual-pdf-opportunities.json,NO
Education Unlimited,https://www.educationunlimited.com,url,manual-pdf-opportunities.json,NO
Summer Discovery,https://www.summerdiscovery.com,url,manual-pdf-opportunities.json,NO
MD Anderson High School Summer Program,https://www.mdanderson.org/education-and-research/education-and-training/schools-and-programs/summer-science-programs/high-school-summer-program.html,url,manual-pdf-opportunities.json,NO
Summer Science Program (SSP),https://www.summerscience.org/home/index.php,url,manual-pdf-opportunities.json,NO
Baylor High School Summer Science Research Program,https://www.baylor.edu/summerscience/,url,manual-pdf-opportunities.json,NO
Mickey Leland Kibbutzim Internship,https://www.mickeylelandkibbutzim.org,url,manual-pdf-opportunities.json,NO
Asian American Journalists Association J Camp,https://www.aaja.org/programs/for_students/journalism_trainings/j_camp,url,manual-pdf-opportunities.json,NO
British American Foundation of Texas Junior Achievers Award,https://www.britishamericanfoundationoftexas.org/,url,manual-pdf-opportunities.json,NO
National Hispanic Youth Initiative Program,https://icps.org/,url,manual-pdf-opportunities.json,NO
West Point Summer Leaders Seminar,https://admissions.usma.edu/summer_program.html,url,manual-pdf-opportunities.json,NO
NASA High School Aerospace Scholars,https://aerospacescholars.jsc.nasa.gov/,url,manual-pdf-opportunities.json,NO
Bank of America Student Leaders Internship,https://www.bankofamerica.com/neistudentleaders,url,manual-pdf-opportunities.json,NO
Duke University Talent Identification Program Field Studies,https://www.tip.duke.edu/,url,manual-pdf-opportunities.json,NO
Junior Statesman Foundation Summer Programs,https://jsa.org/summer-programs/,url,manual-pdf-opportunities.json,NO
Close Up Summer High School Program,https://www.closeup.org/programs/hsexplore.aspx,url,manual-pdf-opportunities.json,NO
Broadcom MASTERS Science Fair,https://www.societyforscience.org/broadcom-masters/,url,mass-verified-expansion.json,NO
Intel International Science and Engineering Fair (ISEF),https://www.societyforscience.org/isef/,url,mass-verified-expansion.json,NO
USACO Computing Olympiad,http://www.usaco.org/,url,mass-verified-expansion.json,NO
Physics Olympiad (USAPhO),https://www.aapt.org/physicsteam/,url,mass-verified-expansion.json,NO
Chemistry Olympiad (USNCO),https://www.acs.org/content/acs/en/education/students/highschool/olympiad.html,url,mass-verified-expansion.json,NO
Biology Olympiad (USABO),https://www.usabo-trc.org/,url,mass-verified-expansion.json,NO
NSBE Jr. National Convention,https://www.nsbe.org/,url,mass-verified-expansion.json,NO
Society of Women Engineers (SWE) Scholarships,https://swe.org/scholarships/,url,mass-verified-expansion.json,NO
Hispanic Engineer National Achievement Awards (HENAAC),https://www.greatmindsinstem.org/,url,mass-verified-expansion.json,NO
National Honor Society Scholarship Program,https://www.nhs.us/students/scholarships/,url,mass-verified-expansion.json,NO
Hugh O'Brian Youth Leadership (HOBY) Seminars,https://www.hoby.org/,url,mass-verified-expansion.json,NO
Distributive Education Clubs of America (DECA) Scholarships,https://www.deca.org/scholarships/,url,mass-verified-expansion.json,NO
National Music Honor Society Scholarships,https://nafme.org/my-classroom/programs/national-music-honor-society/,url,mass-verified-expansion.json,NO
American Medical Association Foundation Scholarships,https://www.ama-assn.org/education/ama-foundation-scholarships,url,mass-verified-expansion.json,NO
National Association of Health Services Executives Scholarships,https://www.nahse.org/,url,mass-verified-expansion.json,NO
Environmental Protection Agency (EPA) Environmental Justice Grants,https://www.epa.gov/environmentaljustice/environmental-justice-grants-funding-and-technical-assistance,url,mass-verified-expansion.json,NO
National Wildlife Federation Eco-Schools Program,https://www.nwf.org/Education/Eco-Schools-USA,url,mass-verified-expansion.json,NO
National Foreign Language Honor Society Scholarships,https://www.aatsp.org/,url,mass-verified-expansion.json,NO
Rotary International Youth Exchange Programs,https://www.rotary.org/en/our-programs/youth-exchanges,url,mass-verified-expansion.json,NO
Feinstein Summer Research Internship Program,https://www.google.com/search?q=Feinstein%20Summer%20Research%20Internship%20Program%20application,applicationUrl,robust-new-opportunities.json,NO
2021 Summer Student Worker Program-Pfizer,https://www.google.com/search?q=2021%20Summer%20Student%20Worker%20Program-Pfizer%20application,applicationUrl,robust-new-opportunities.json,NO
American University Pre-College Program,https://www.american.edu/spexs/summer-programs/,applicationUrl,robust-new-opportunities.json,NO
Babson College Summer Study,https://www.babson.edu/academics/undergraduate-school/pre-college-programs/,applicationUrl,robust-new-opportunities.json,NO
UCLA Summer Programs,https://www.summer.ucla.edu/,applicationUrl,robust-new-opportunities.json,NO
UCLA Game Lab Summer Institute,https://games.ucla.edu/programs/summer-institute/,applicationUrl,robust-new-opportunities.json,NO
Carnegie Mellon University Pre-College,https://www.cmu.edu/enrollment/pre-college/,applicationUrl,robust-new-opportunities.json,NO
Cornell University Summer College,https://www.sce.cornell.edu/precollege/,applicationUrl,robust-new-opportunities.json,NO
Johns Hopkins Center for Talented Youth,https://cty.jhu.edu/programs/summer/,applicationUrl,robust-new-opportunities.json,NO
MIT Summer Programs,http://esp.mit.edu/learn/index.html,applicationUrl,robust-new-opportunities.json,NO
Research Science Institute (RSI),http://www.cee.org/programs/rsi,applicationUrl,robust-new-opportunities.json,NO
NASA High School Aerospace Scholars,http://aerospacescholars.jsc.nasa.gov/abouthas.htm,applicationUrl,robust-new-opportunities.json,NO
Telluride Association Summer Program (TASP),http://www.tellurideassociation.org/programs/high_school_students/tasp/,applicationUrl,robust-new-opportunities.json,NO
Bank of America Student Leaders,http://www.bankofamerica.com/neistudentleaders,applicationUrl,robust-new-opportunities.json,NO
NASA USRP High School Internship,https://www.nasa.gov/learning-resources/internship-programs/,url,verified-batch-2.json,NO
Google Code-in for High School Students,https://developers.google.com/open-source/gci/,url,verified-batch-2.json,NO
Microsoft TEALS High School Program,https://www.microsoft.com/en-us/teals,url,verified-batch-2.json,NO
Intel Science Talent Search (Regeneron STS),https://www.societyforscience.org/regeneron-sts/,url,verified-batch-2.json,NO
DECA International Career Development Conference,https://www.deca.org/,url,verified-batch-2.json,NO
Future Business Leaders of America (FBLA) Nationals,https://www.fbla.org/,url,verified-batch-2.json,NO
Junior Achievement Company Program,https://www.juniorachievement.org/,url,verified-batch-2.json,NO
National History Day Competition,https://www.nhd.org/,url,verified-batch-2.json,NO
Poetry & Writing Scholastic Art & Writing Awards,https://www.artandwriting.org/,url,verified-batch-2.json,NO
Congressional Debate National Championships,https://www.speechanddebate.org/,url,verified-batch-2.json,NO
Health Occupations Students of America (HOSA) Nationals,https://hosa.org/,url,verified-batch-2.json,NO
Brain Bee National Championship,https://thebrainbee.org/,url,verified-batch-2.json,NO
American Mathematics Competitions (AMC),https://maa.org/math-competitions,url,verified-batch-2.json,NO
MATHCOUNTS National Competition,https://www.mathcounts.org/,url,verified-batch-2.json,NO
Science Olympiad National Tournament,https://www.soinc.org/,url,verified-batch-2.json,NO
VEX Robotics World Championship,https://www.vexrobotics.com/,url,verified-batch-2.json,NO
FIRST Robotics Competition (FRC),https://www.firstinspires.org/robotics/frc,url,verified-batch-2.json,NO
Boys/Girls State Program,https://www.legion.org/boysstategirlsstate,url,verified-batch-3.json,NO
Congressional Awards Program,https://www.congressionalaward.org/,url,verified-batch-3.json,NO
Model United Nations Conference,https://www.unausa.org/global-classrooms-model-un/,url,verified-batch-3.json,NO
National Security Language Initiative for Youth (NSLI-Y),https://www.nsliforyouth.org/,url,verified-batch-3.json,NO
Youth for Understanding (YFU) Exchange Scholarships,https://www.yfu.org/,url,verified-batch-3.json,NO
Scholastic Journalism Educators Association Contests,https://jea.org/,url,verified-batch-3.json,NO
Student Press Law Center Scholarships,https://splc.org/,url,verified-batch-3.json,NO
CyberPatriot National Youth Cyber Defense Competition,https://www.uscyberpatriot.org/,url,verified-batch-3.json,NO
Technology Student Association (TSA) National Conference,https://tsaweb.org/,url,verified-batch-3.json,NO
Congressional App Challenge,https://www.congressionalappchallenge.us/,url,verified-batch-3.json,NO
National FFA Convention Career Show,https://www.ffa.org/,url,verified-batch-3.json,NO
4-H National Youth Science Day,https://4-h.org/,url,verified-batch-3.json,NO
National Art Honor Society Scholarships,https://www.arteducators.org/learn-tools/national-art-honor-society,url,verified-batch-3.json,NO
National Thespian Society Festival,https://www.schooltheatre.org/,url,verified-batch-3.json,NO
Siemens Foundation STEM Scholarships,https://www.siemens-foundation.org/,url,verified-batch-3.json,NO
Exploravision Science Competition,https://www.exploravision.org/,url,verified-batch-3.json,NO
eCYBERMISSION STEM Competition,https://www.ecybermission.com/,url,verified-batch-3.json,NO
Research Science Institute (RSI),https://www.cee.org/research-science-institute,url,verified-batch-small.json,NO
Summer Science Program (SSP),https://summerscience.org/,url,verified-batch-small.json,NO
Telluride Association Summer Program (TASP),https://www.tellurideassociation.org/our-programs/high-school-students/,url,verified-batch-small.json,NO
Google Summer of Code,https://summerofcode.withgoogle.com/,url,verified-batch-small.json,NO
Diamond Challenge for High School Entrepreneurs,https://diamondchallenge.org/,url,verified-batch-small.json,NO
Critical Language Scholarship Program,https://clscholarship.org/,url,verified-batch-small.json,NO
Interlochen Arts Academy Summer Programs,https://camp.interlochen.org/,url,verified-batch-small.json,NO
